source,storefront,platform,title,price_usd,original_price_usd,discount_pct,product_url,release_date,review_score,genres,tags
gog,GOG,PC,A Whisper in the Twilight: Chapter One,14.99,14.99,0.0,https://www.gog.com/en/game/a_whisper_in_the_twilight_chapter_one,2023-06-09,,"Action, Adventure, Sci-fi",
gog,GOG,PC,A YEAR OF SPRINGS,3.24,4.99,35.0,https://www.gog.com/en/game/a_year_of_springs,2021-09-29,,"Adventure, Visual Novel",
gog,GOG,PC,A YEAR OF SPRINGS Soundtrack,3.49,4.99,30.0,https://www.gog.com/en/game/a_year_of_springs_soundtrack,2021-09-29,,"Adventure, Visual Novel",
gog,GOG,PC,A.D. 2044,5.99,5.99,0.0,https://www.gog.com/en/game/ad_2044,1996-09-09,22.0,"Adventure, FPP, Puzzle",
gog,GOG,PC,A.I.D. - Artificial Intelligence Defence,99.99,99.99,0.0,https://www.gog.com/en/game/aid_artificial_intelligence_defence,,,"Strategy, Real-time, Tactical",
gog,GOG,PC,A.I.D. - Artificial Intelligence Defence Demo,0.0,0.0,0.0,https://www.gog.com/en/game/aid_artificial_intelligence_defence_demo,2022-06-01,,"Strategy, Real-time, Tactical",
gog,GOG,PC,A.I.M. Racing,2.99,2.99,0.0,https://www.gog.com/en/game/aim_racing,2007-02-09,,"Racing, Action, Sci-fi",
gog,GOG,PC,A.I.M.2 Clan Wars,0.59,2.99,80.0,https://www.gog.com/en/game/aim_2_clan_wars,2006-02-17,,"Role-playing, Action, Open World",
gog,GOG,PC,A.I.M.: Artificial Intelligence Machine,0.74,2.99,75.0,https://www.gog.com/en/game/aim_artificial_intelligence_machine,2004-02-27,,"Adventure, Role-playing, Tactical",
gog,GOG,PC,Aaero2: Black Razor Edition,99.99,99.99,0.0,https://www.gog.com/en/game/aaero2_black_razor_edition,,,"Shooter, Arcade, Sci-fi",
gog,GOG,PC,Aarklash: Legacy,15.99,15.99,0.0,https://www.gog.com/en/game/aarklash_legacy,2013-09-12,36.0,"Role-playing, Action, Tactical",
gog,GOG,PC,Abandon Ship,6.24,24.99,75.0,https://www.gog.com/en/game/abandon_ship,2019-10-22,39.0,"Adventure, Strategy, Naval",
gog,GOG,PC,Abandon Ship - Artbook,1.24,4.99,75.0,https://www.gog.com/en/game/abandon_ship_artbook,2020-02-04,,"Adventure, Strategy, Naval",
gog,GOG,PC,Abomi Nation,5.99,14.99,60.0,https://www.gog.com/en/game/abomi_nation,2021-07-29,,"Strategy, Turn-based, Tactical",
gog,GOG,PC,About a Boy,0.99,9.99,90.0,https://www.gog.com/en/game/about_a_boy,,,"Adventure, Point-and-click, Puzzle",
gog,GOG,PC,About a Boy - Deluxe Edition,1.49,14.99,90.0,https://www.gog.com/en/game/about_a_boy_deluxe_edition,2024-01-03,,"Adventure, Point-and-click, Puzzle",
gog,GOG,PC,About a Boy Demo,0.0,0.0,0.0,https://www.gog.com/en/game/about_a_boy_demo,,,"Adventure, Point-and-click, Puzzle",
gog,GOG,PC,About That... Paradise Killer B-Sides,7.99,7.99,0.0,https://www.gog.com/en/game/about_that_paradise_killer_bsides,2022-03-16,,"Adventure, Role-playing, Open World",
gog,GOG,PC,Above Snakes,6.24,24.99,75.0,https://www.gog.com/en/game/above_snakes,2023-05-25,,"Simulation, Building, Sandbox",
gog,GOG,PC,ABRISS - build to destroy,7.49,14.99,50.0,https://www.gog.com/en/game/abriss_build_to_destroy,2022-04-14,,"Simulation, Building",
gog,GOG,PC,Absolute Drift,5.99,11.99,50.0,https://www.gog.com/en/game/absolute_drift,2015-07-25,,"Racing, Simulation, Open World",
gog,GOG,PC,Absolute Tactics: Daughters of Mercy,14.99,24.99,40.0,https://www.gog.com/en/game/absolute_tactics_daughters_of_mercy,2022-09-15,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Absolute Tactics: Daughters of Mercy - Art Book,1.79,2.99,40.0,https://www.gog.com/en/game/absolute_tactics_daughters_of_mercy_art_book,2022-09-16,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Absolute Tactics: Daughters of Mercy - Soundtrack,4.79,7.99,40.0,https://www.gog.com/en/game/absolute_tactics_daughters_of_mercy_soundtrack,2022-09-09,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Absolute Tactics: Daughters of Mercy Demo,0.0,0.0,0.0,https://www.gog.com/en/game/absolute_tactics_daughters_of_mercy_demo,2022-09-15,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Absolver,2.99,29.99,90.0,https://www.gog.com/en/game/absolver,2017-08-29,31.0,"Action, Adventure, Fantasy",
gog,GOG,PC,Absolver: Adalian Forest Pack,0.59,2.99,80.0,https://www.gog.com/en/game/absolver_adalian_forest,2018-08-07,36.0,"Action, Adventure, Fantasy",
gog,GOG,PC,Absolver: Deluxe Edition,7.99,39.99,80.0,https://www.gog.com/en/game/absolver_deluxe_edition,2017-08-29,35.0,"Action, Adventure, Fantasy",
gog,GOG,PC,Absolver: Deluxe Edition Upgrade,1.99,9.99,80.0,https://www.gog.com/en/game/absolver_deluxe_edition_upgrade,2017-08-29,34.0,"Action, Adventure, Fantasy",
gog,GOG,PC,ABZÛ,19.99,19.99,0.0,https://www.gog.com/en/game/abzu,2016-08-02,38.0,"Simulation, Action, Virtual life",
gog,GOG,PC,Academia : School Simulator,9.99,19.99,50.0,https://www.gog.com/en/game/academia_school_simulator,2017-09-08,,"Strategy, Simulation, Managerial",
gog,GOG,PC,Achilles: Legends Untold,8.74,24.99,65.0,https://www.gog.com/en/game/achilles_legends_untold,2023-11-02,,"Action, Role-playing, Open World",
gog,GOG,PC,Achilles: Legends Untold - Mythic Hero 3D Figurine 2.0: Achilles Edition,0.0,0.0,0.0,https://www.gog.com/en/game/achilles_legends_untold_mythic_hero_3d_figurine_20_achilles_edition,2024-01-16,,"Action, Role-playing, Open World",
gog,GOG,PC,Achilles: Legends Untold - Soundtrack,3.59,3.99,10.0,https://www.gog.com/en/game/achilles_legends_untold_soundtrack,2022-10-20,,"Action, Role-playing, Open World",
gog,GOG,PC,Achilles: Legends Untold - Soundtrack Bundle,15.64,26.08,40.0,https://www.gog.com/en/game/achilles_legends_untold_soundtrack_bundle,2022-10-25,,"Action, Role-playing, Open World",
gog,GOG,PC,Across the Rhine,5.99,5.99,0.0,https://www.gog.com/en/game/across_the_rhine,1995-07-01,38.0,"Strategy, Point-and-click, Managerial",
gog,GOG,PC,Act of War: Gold Edition,9.99,9.99,0.0,https://www.gog.com/en/game/act_of_war_gold_edition,2005-03-15,44.0,"Strategy, Real-time, Modern",
gog,GOG,PC,Action SuperCross,2.99,2.99,0.0,https://www.gog.com/en/game/action_supercross,1997-01-11,,"Racing, Simulation, Off-road",
gog,GOG,PC,Ad Infinitum,5.24,34.99,85.0,https://www.gog.com/en/game/ad_infinitum,2023-09-14,,"Action, Survival, Horror",
gog,GOG,PC,Ad Infinitum - Digital Artbook,3.49,4.99,30.0,https://www.gog.com/en/game/ad_infinitum_digital_artbook,2023-09-14,,"Action, Survival, Horror",
gog,GOG,PC,Ad Infinitum Soundtrack,4.89,6.99,30.0,https://www.gog.com/en/game/ad_infinitum_soundtrack,2023-09-14,,"Action, Survival, Horror",
gog,GOG,PC,Ad Infinitum Supporter Edition,5.99,39.99,85.0,https://www.gog.com/en/game/ad_infinitum_supporter_edition,2023-09-14,,"Action, Survival, Horror",
gog,GOG,PC,Adios,17.99,17.99,0.0,https://www.gog.com/en/game/adios,2021-03-17,,"Simulation, FPP, Narrative",
gog,GOG,PC,ADOM (Ancient Domains Of Mystery),14.99,14.99,0.0,https://www.gog.com/en/game/adom,2015-11-16,44.0,"Role-playing, Adventure, Roguelike",
gog,GOG,PC,Advent Rising,9.99,9.99,0.0,https://www.gog.com/en/game/advent_rising,2005-08-09,40.0,"Action, Adventure, Sci-fi",
gog,GOG,PC,Adventure of Samsara,19.99,19.99,0.0,https://www.gog.com/en/game/adventure_of_samsara,2025-09-04,,"Action, Adventure",
gog,GOG,PC,Adventures of Chris,14.99,14.99,0.0,https://www.gog.com/en/game/adventures_of_chris,2020-10-08,32.0,"Action, Adventure, Platformer",
gog,GOG,PC,Aegis Defenders,19.99,19.99,0.0,https://www.gog.com/en/game/aegis_defenders,2018-02-08,38.0,"Action, Adventure, Platformer",
gog,GOG,PC,Aegis Defenders Original Soundtrack,5.99,5.99,0.0,https://www.gog.com/en/game/aegis_defenders_original_soundtrack,2018-02-08,30.0,"Action, Adventure, Platformer",
gog,GOG,PC,AER – Memories of Old,1.49,14.99,90.0,https://www.gog.com/en/game/aer,2017-10-25,38.0,"Action, Adventure, Mystery",
gog,GOG,PC,Afterdream,5.49,10.99,50.0,https://www.gog.com/en/game/afterdream,2023-09-28,,"Adventure, Puzzle, Horror",
gog,GOG,PC,Afterdream & DISTRAINT Series Bundle,12.24,26.06,53.0,https://www.gog.com/en/game/afterdream_distraint_series_bundle,2023-09-28,,"Adventure, Puzzle, Horror",
gog,GOG,PC,Afterlife,5.99,5.99,0.0,https://www.gog.com/en/game/afterlife,1996-01-01,40.0,"Simulation, Building, Managerial",
gog,GOG,PC,Afterlove EP,19.99,19.99,0.0,https://www.gog.com/en/game/afterlove_ep,2025-02-14,,"Adventure, Visual Novel, Narrative",
gog,GOG,PC,Afterlove EP - Artbook,9.99,9.99,0.0,https://www.gog.com/en/game/afterlove_ep_artbook,2025-02-14,,"Adventure, Visual Novel, Narrative",
gog,GOG,PC,Afterlove EP - BGM Soundtrack Collection,6.99,6.99,0.0,https://www.gog.com/en/game/afterlove_ep_bgm_soundtrack_collection,2025-02-14,,"Adventure, Visual Novel, Narrative",
gog,GOG,PC,Afterlove EP - Deluxe Edition,37.37,37.37,0.0,https://www.gog.com/en/game/afterlove_ep_deluxe_edition,2025-02-14,,"Adventure, Visual Novel, Narrative",
gog,GOG,PC,Afterlove EP - Original Soundtrack Collection,6.99,6.99,0.0,https://www.gog.com/en/game/afterlove_ep_original_soundtrack_collection,2025-02-14,,"Adventure, Visual Novel, Narrative",
gog,GOG,PC,Afterparty,19.99,19.99,0.0,https://www.gog.com/en/game/afterparty,2020-10-22,,"Adventure, Puzzle, Narrative",
gog,GOG,PC,Against the Moon,19.99,19.99,0.0,https://www.gog.com/en/game/against_the_moon,2020-09-24,30.0,"Adventure, Role-playing",
gog,GOG,PC,Against The Moon - Moonstorm,0.0,0.0,0.0,https://www.gog.com/en/game/against_the_moon_moonstorm,2021-04-13,,"Adventure, Role-playing",
gog,GOG,PC,Against The Moon Artbook,4.99,4.99,0.0,https://www.gog.com/en/game/against_the_moon_artbook,2020-09-24,,"Adventure, Role-playing",
gog,GOG,PC,Against The Moon Bundle,29.97,29.97,0.0,https://www.gog.com/en/game/against_the_moon_bundle,2020-09-24,28.0,"Adventure, Role-playing",
gog,GOG,PC,Against The Moon Soundtrack,4.99,4.99,0.0,https://www.gog.com/en/game/against_the_moon_soundtrack,2020-09-24,,"Adventure, Role-playing",
gog,GOG,PC,Against the Moon: Prologue,0.0,0.0,0.0,https://www.gog.com/en/game/against_the_moon_prologue,2020-07-23,22.0,"Adventure, Role-playing, Roguelike",
gog,GOG,PC,Against the Storm,14.99,29.99,50.0,https://www.gog.com/en/game/against_the_storm,2022-11-01,,"Strategy, Building, Fantasy",
gog,GOG,PC,Against the Storm - Keepers of the Stone,9.74,14.99,35.0,https://www.gog.com/en/game/against_the_storm_keepers_of_the_stone,2024-09-26,,"Strategy, Building, Fantasy",
gog,GOG,PC,Against the Storm - Nightwatchers,13.49,14.99,10.0,https://www.gog.com/en/game/against_the_storm_nightwatchers,2025-07-31,,"Strategy, Building, Fantasy",
gog,GOG,PC,Against the Storm - Supporter Pack,7.99,9.99,20.0,https://www.gog.com/en/game/against_the_storm_supporter_pack,2023-12-08,,"Strategy, Building, Fantasy",
gog,GOG,PC,Against the Storm Demo,0.0,0.0,0.0,https://www.gog.com/en/game/against_the_storm_demo,2020-10-07,32.0,"Strategy, Building, Fantasy",
gog,GOG,PC,Agarest: Generations of War,2.99,14.99,80.0,https://www.gog.com/en/game/agarest_generations_of_war,2014-02-04,28.0,"Role-playing, Strategy, Fantasy",
gog,GOG,PC,Agarest: Generations of War - Collector’s Edition,3.99,19.99,80.0,https://www.gog.com/en/game/agarest_generations_of_war_collectors_edition,2014-02-04,28.0,"Role-playing, Strategy, Fantasy",
gog,GOG,PC,Agarest: Generations of War - Collector’s Edition Upgrade,0.99,4.99,80.0,https://www.gog.com/en/game/agarest_generations_of_war_collectors_edition_upgrade,2014-02-04,25.0,"Role-playing, Strategy, Fantasy",
gog,GOG,PC,Agarest: Generations of War 2,3.99,19.99,80.0,https://www.gog.com/en/game/agarest_generations_of_war_2,2015-02-19,25.0,"Role-playing, Strategy, Fantasy",
gog,GOG,PC,Agarest: Generations of War Zero,3.99,19.99,80.0,https://www.gog.com/en/game/agarest_generations_of_war_zero,2014-04-17,33.0,"Role-playing, Strategy, Fantasy",
gog,GOG,PC,Agatha Christie - Death on the Nile,39.99,39.99,0.0,https://www.gog.com/en/game/agatha_christie_death_on_the_nile,2025-09-25,,"Action, Adventure, Detective-mystery",
gog,GOG,PC,Agatha Christie - Death on the Nile - Digital Deluxe Edition,49.99,49.99,0.0,https://www.gog.com/en/game/agatha_christie_death_on_the_nile_digital_deluxe_edition,2025-09-25,,"Action, Adventure, Detective-mystery",
gog,GOG,PC,Agatha Christie - Death on the Nile - Digital Deluxe Upgrade,12.99,12.99,0.0,https://www.gog.com/en/game/agatha_christie_death_on_the_nile_digital_deluxe_upgrade,2025-09-25,,"Action, Adventure, Detective-mystery",
gog,GOG,PC,Agatha Christie - Hercule Poirot: The First Cases,2.99,19.99,85.0,https://www.gog.com/en/game/agatha_christie_hercule_poirot_the_first_cases,2021-09-27,,"Adventure, Point-and-click, Detective-mystery",
gog,GOG,PC,Agatha Christie - Hercule Poirot: The First Cases - Soundtrack,1.24,4.99,75.0,https://www.gog.com/en/game/agatha_christie_hercule_poirot_the_first_cases_soundtrack,2021-09-27,,"Adventure, Point-and-click, Detective-mystery",
gog,GOG,PC,Agatha Christie - Hercule Poirot: The London Case,5.99,29.99,80.0,https://www.gog.com/en/game/agatha_christie_hercule_poirot_the_london_case,2023-08-29,,"Adventure, Point-and-click, Detective-mystery",
gog,GOG,PC,Agatha Christie - Hercule Poirot: The London Case - HD Digital Artbook,3.49,4.99,30.0,https://www.gog.com/en/game/agatha_christie_hercule_poirot_the_london_case_artbook,2023-10-19,,"Adventure, Point-and-click, Detective-mystery",
gog,GOG,PC,Agatha Christie - Hercule Poirot: The London Case - Original Soundtrack,1.99,4.99,60.0,https://www.gog.com/en/game/agatha_christie_hercule_poirot_the_london_case_soundtrack,2023-10-19,,"Adventure, Point-and-click, Detective-mystery",
gog,GOG,PC,Agatha Christie - Murder on the Orient Express,11.99,39.99,70.0,https://www.gog.com/en/game/agatha_christie_murder_on_the_orient_express,2023-10-19,,"Action, Adventure, Detective-mystery",
gog,GOG,PC,Agatha Christie - Murder on the Orient Express - Deluxe Edition,14.99,49.99,70.0,https://www.gog.com/en/game/agatha_christie_murder_on_the_orient_express_deluxe_edition,2023-10-19,,"Action, Adventure, Detective-mystery",
gog,GOG,PC,Agatha Christie - Murder on the Orient Express - Deluxe Upgrade,2.99,9.99,70.0,https://www.gog.com/en/game/agatha_christie_murder_on_the_orient_express_deluxe_upgrade,2023-10-19,,"Action, Adventure, Detective-mystery",
gog,GOG,PC,Agatha Christie - The ABC Murders,1.49,14.99,90.0,https://www.gog.com/en/game/agatha_christie_the_abc_murders,2016-02-04,33.0,"Adventure, Point-and-click, Detective-mystery",
gog,GOG,PC,Age of Wonders,1.49,5.99,75.0,https://www.gog.com/en/game/age_of_wonders,1999-11-11,44.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 2: The Wizard's Throne,2.49,9.99,75.0,https://www.gog.com/en/game/age_of_wonders_2_the_wizards_throne,2002-07-15,43.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 3,7.49,29.99,75.0,https://www.gog.com/en/game/age_of_wonders_3,2014-03-31,38.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 3 - Deluxe Edition Upgrade,3.49,6.99,50.0,https://www.gog.com/en/game/age_of_wonders_3_deluxe_edition_upgrade,2014-03-31,34.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 3 - Eternal Lords,9.99,19.99,50.0,https://www.gog.com/en/game/age_of_wonders_3_eternal_lords,2015-04-14,45.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 3 - Golden Realms,5.99,11.99,50.0,https://www.gog.com/en/game/age_of_wonders_3_golden_realms,2014-09-18,39.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 3 Deluxe Edition,8.74,34.99,75.0,https://www.gog.com/en/game/age_of_wonders_3_deluxe_edition,2014-03-31,35.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4,24.99,49.99,50.0,https://www.gog.com/en/game/age_of_wonders_4,2023-05-02,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Archon Prophecy,24.99,24.99,0.0,https://www.gog.com/en/game/age_of_wonders_4_archon_prophecy,2025-08-12,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Collector's Bundle,149.99,149.99,0.0,https://www.gog.com/en/game/age_of_wonders_4_collectors_bundle,2025-11-11,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Dragon Dawn,7.99,9.99,20.0,https://www.gog.com/en/game/age_of_wonders_4_dragon_dawn,2023-06-20,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Eldritch Realms,15.99,19.99,20.0,https://www.gog.com/en/game/age_of_wonders_4_eldritch_realms,2024-06-18,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Empires & Ashes,15.99,19.99,20.0,https://www.gog.com/en/game/age_of_wonders_4_empires_ashes,2023-11-07,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Expansion Pass 1,49.99,49.99,0.0,https://www.gog.com/en/game/age_of_wonders_4_expansion_pass_1,2023-05-02,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Expansion Pass 2,49.99,49.99,0.0,https://www.gog.com/en/game/age_of_wonders_4_expansion_pass_2,,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Expansion Pass 3,49.99,49.99,0.0,https://www.gog.com/en/game/age_of_wonders_4_expansion_pass_3,2025-09-30,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Giant Kings,24.99,24.99,0.0,https://www.gog.com/en/game/age_of_wonders_4_giant_kings,2025-04-01,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Pre-Order Content Pack,0.0,0.0,0.0,https://www.gog.com/en/game/age_of_wonders_4_preorder_content_pack,2025-11-11,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Premium Edition,58.49,89.99,35.0,https://www.gog.com/en/game/age_of_wonders_4_premium_edition,2023-05-02,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Primal Fury,7.99,9.99,20.0,https://www.gog.com/en/game/age_of_wonders_4_primal_fury,2024-02-27,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Sign-Up Content,0.89,0.99,10.0,https://www.gog.com/en/game/age_of_wonders_4_signup_content,2023-05-02,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Thrones of Blood,19.99,19.99,0.0,https://www.gog.com/en/game/age_of_wonders_4_thrones_of_blood,2025-11-11,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders 4: Ways of War,14.99,14.99,0.0,https://www.gog.com/en/game/age_of_wonders_4_ways_of_war,2024-11-05,,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Age of Wonders: Planetfall,16.99,49.99,66.0,https://www.gog.com/en/game/age_of_wonders_planetfall,2019-08-06,38.0,"Strategy, Turn-based, Sci-fi",
gog,GOG,PC,Age of Wonders: Planetfall - Deluxe Edition,9.99,39.99,75.0,https://www.gog.com/en/game/age_of_wonders_planetfall_deluxe_edition,2019-08-06,29.0,"Strategy, Turn-based, Sci-fi",
gog,GOG,PC,Age of Wonders: Planetfall - Deluxe Edition Content Pack,4.99,9.99,50.0,https://www.gog.com/en/game/age_of_wonders_planetfall_deluxe_edition_content_pack,2019-08-06,32.0,"Strategy, Turn-based, Sci-fi",
gog,GOG,PC,Age of Wonders: Planetfall - Invasions,7.49,14.99,50.0,https://www.gog.com/en/game/age_of_wonders_planetfall_invasions,2020-05-26,36.0,"Strategy, Turn-based, Sci-fi",
gog,GOG,PC,Age of Wonders: Planetfall - Pre-Order Content Pack,2.49,4.99,50.0,https://www.gog.com/en/game/age_of_wonders_planetfall_preorder_content_pack,2020-03-11,50.0,"Strategy, Turn-based, Sci-fi",
gog,GOG,PC,Age of Wonders: Planetfall - Premium Edition,16.24,64.99,75.0,https://www.gog.com/en/game/age_of_wonders_planetfall_premium_edition,2019-08-06,36.0,"Strategy, Turn-based, Sci-fi",
gog,GOG,PC,Age of Wonders: Planetfall - Revelations,4.99,9.99,50.0,https://www.gog.com/en/game/age_of_wonders_planetfall_revelations,2019-11-19,34.0,"Strategy, Turn-based, Sci-fi",
gog,GOG,PC,Age of Wonders: Planetfall - Season Pass,7.49,29.99,75.0,https://www.gog.com/en/game/age_of_wonders_planetfall_season_pass,2019-08-06,27.0,"Strategy, Turn-based, Sci-fi",
gog,GOG,PC,Age of Wonders: Planetfall - Star Kings,7.49,14.99,50.0,https://www.gog.com/en/game/age_of_wonders_planetfall_star_kings,2020-11-10,,"Strategy, Turn-based, Sci-fi",
gog,GOG,PC,Age of Wonders: Shadow Magic,2.49,9.99,75.0,https://www.gog.com/en/game/age_of_wonders_shadow_magic,2004-01-13,46.0,"Strategy, Turn-based, Fantasy",
gog,GOG,PC,Agent A: A puzzle in disguise,4.99,19.99,75.0,https://www.gog.com/en/game/agent_a_a_puzzle_in_disguise,2019-08-29,44.0,"Adventure, Point-and-click, Mystery",
gog,GOG,PC,Agony,14.99,14.99,0.0,https://www.gog.com/en/game/agony,2018-05-29,,"Action, Adventure, Horror",
gog,GOG,PC,Agony Soundtrack,3.99,3.99,0.0,https://www.gog.com/en/game/agony_soundtrack,2019-02-04,,"Action, Adventure, Horror",
gog,GOG,PC,Agony: Lords of Hell,99.99,99.99,0.0,https://www.gog.com/en/game/agony_lords_of_hell,,,"Strategy, Building, Horror",
gog,GOG,PC,Aground,14.99,14.99,0.0,https://www.gog.com/en/game/aground,2020-04-17,,"Adventure, Building",
gog,GOG,PC,Aground + Soundtrack Bundle,11.99,19.99,40.0,https://www.gog.com/en/game/aground_soundtrack_bundle,2020-04-17,,"Adventure, Building",
gog,GOG,PC,Aground Demo,0.0,0.0,0.0,https://www.gog.com/en/game/aground_demo,2020-04-17,,"Adventure, Building",
gog,GOG,PC,Aground Soundtrack,8.99,8.99,0.0,https://www.gog.com/en/game/aground_soundtrack,2020-11-20,,"Adventure, Building",
gog,GOG,PC,AI War 2,4.99,19.99,75.0,https://www.gog.com/en/game/ai_war_2,2019-10-22,44.0,"Strategy, Real-time, Sci-fi",
